date,time,username,diggCount,steming_data,Score,Sentiment
2025-02-22,17:00:00,user18113629974387,1,semangat nurkami orang orang batu dukung,1,Positif
2025-02-24,19:50:00,suherminrahayuspd,1,keren moga sehat lancar giat,1,Positif
2025-02-23,22:57:00,amonezta99,1,semangat ruarrrr biassah,0,Netral
2025-02-22,18:39:00,ifhaalie,1,semangaaaaattt,0,Netral
2025-02-22,18:08:00,nurjanah_hhh,1,selamat juang,1,Positif
2025-01-15,06:26:00,zheko_nocherino,14,nggono lk ditakok i jare sono kur oh digawe dewegk inisial langsung jenenge,1,Positif
2025-01-15,19:19:00,_yohann22,28,nasib surat omahku piye iki seng ngelebokno biyen wongtuwo barang tebus kongkon bayar juta biyen utang e juta,0,Netral
2025-01-14,20:20:00,ferlianputra04,8,mangkane ngajokno angel,0,Netral
2025-01-18,07:20:00,dewinyuk,1,bungane gawendeng bri,0,Netral
2025-03-12,14:32:00,audyreinhard79,3,untung utang nang bri wes lunas wes ora katene urus karo bank maneh nggarai kaliren wes kapok saiki orep nyaman hutang,-5,Negatif
2025-01-16,09:45:00,hermantwow,2,pantesan lek urus kur bulat aetibanon utal dewepiye iki riiiiiiiiiii,-2,Negatif
2025-01-14,17:03:00,triolitastya1,6,mas willi ya mantri bri unit pasar,0,Netral
2025-01-14,21:32:00,galang.kevin,2,iya bri mahal,1,Positif
2025-01-15,23:29:00,manzel_id,2,tenang hukum,0,Netral
2025-01-15,09:04:00,h.m.fathoni,1,coba cek bangjatim,-1,Negatif
2025-01-19,07:33:00,sriewanda7,2,iki sing ngakali indak bri lo mlebu penjara ta ora alhamdulillah ws sono urus kro bri amann,-1,Negatif
2025-01-15,08:54:00,escampurmalangraya,1,ngene iki sing mara due usaha teman angel njumuk kur,0,Netral
2025-01-18,20:57:00,siti.3855,3,podo mbak ya nasabahe pis,1,Positif
2025-01-14,13:44:00,nurkhasanahmamsaqila,2,willimantri ku biyen kui,0,Netral
2025-01-15,06:20:00,monsterawoman,7,potong juta tutup juta hilang,0,Netral
2025-01-14,19:34:00,1234vi53,2,aduh bpkb ku,0,Netral
2025-01-18,05:19:00,mbak.ngkii,1,pujon aman,0,Netral
2025-01-16,08:30:00,ellie.moreno.moeza,3,bri mah ngunu wes kenal ndk ndi,0,Netral
2025-01-15,11:24:00,grputra87,7,kerja bank awas,1,Positif
2025-01-14,15:15:00,umikah_82,3,pripun nasip e bpkb ku,0,Netral
2025-01-14,13:14:00,nurcholisah257,1,selamat tawar bolakbalik gelem,0,Netral
2025-01-15,23:33:00,manzel_id,1,nih min lunas bri kur lunas lunas nak pinalti pinjam mnjd juta ya atur kur teh,3,Positif
2025-02-12,11:03:00,ajistring_channel,0,rahasia mantri kur bri kbnyakan,0,Netral
2025-01-15,05:20:00,jutex546,0,bri unit,-1,Negatif
2025-01-14,23:53:00,skinflairxskinvu,0,loh willi,0,Netral
2025-01-14,10:11:00,annamirohkotabatu,0,bank,0,Netral
2025-01-14,15:43:00,lekyuli78,0,alhamdulillah kur aman,1,Positif
2025-01-14,15:27:00,febrynasugianto,0,nyala wi,0,Netral
2025-01-16,09:32:00,soeryaidris,0,kur nyadi gawe dewe,0,Netral
2025-01-14,17:58:00,rinawati131,0,williiii,0,Netral
2025-06-21,05:21:00,ayah_e_num,81,salut polisi inigua lapor lapor tipu sembako nominal juta korbanya banyakgak dah kembang,3,Positif
2025-06-21,01:02:00,ariefmemo7,20,lokasi curi wilayah kota batu dau malang,-3,Negatif
2025-06-25,18:18:00,kopibedebg24,0,sopo jenenge penipune,0,Netral
2025-06-21,15:50:00,santiaristasanti,2,ajar dagang tani total bayar barang naik mobil soale modus begitutapi kecolonganmobil angkut berat mudah ngejarnya,2,Positif
2025-06-21,12:48:00,kurniaiman111,2,tung sewu dau ya sono seng tipu,1,Positif
2025-06-22,11:28:00,agunk.omponk,0,maksud e nipu iku ypo bos opo wes bayar barang e kirim ngunu aa,2,Positif
2025-06-21,08:45:00,suparnoparno775,4,tipu segitigaasal lampung anak,-1,Negatif
2025-06-21,19:06:00,jeparafurniturejatiuki07,0,tipu,0,Netral
2025-06-21,21:54:00,wahyupras816,0,tipu curi kah,-1,Negatif
2025-06-21,10:26:00,buyafata,0,kemareb borong jeruk orang suwaluwan bayar ngakunya orang dau,0,Netral
2025-06-21,17:55:00,agunkbolank87,0,iki seng upload dek group fb wing ta seng timbang lahan gowo kabur,-2,Negatif
2025-06-21,17:43:00,dedikhariyon,0,dramatis ya,1,Positif
2025-06-21,11:18:00,geasylvet,3,nde kampung ku gelek maling jeruk dulur,0,Netral
2025-06-21,06:00:00,poop_corner,3,tipu ya ya barang hutang bayar kah,1,Positif
2025-06-21,09:46:00,ciprut9844,0,tipu curi sih,-1,Negatif
2025-06-21,09:19:00,pengembala35,0,mlebu metu koyok e,0,Netral
2025-06-21,10:39:00,bu.ning281,0,wiihhh keren nangkep e,0,Netral
2025-06-21,08:53:00,jumed_ahmed,0,kucur kemarin kena,0,Netral
2025-06-20,23:03:00,rudy7007,0,juang bawa hasil semangat,1,Positif
2025-06-21,05:40:00,meme271888,2,winginane ndek desa tlekung onok seng kenek modus berani beli tinggal ambil makan rumahwes kabur,-2,Negatif
2025-06-21,07:57:00,user5982548060022,0,modus gan,-1,Negatif
2025-06-21,04:03:00,khen_cassava,0,kronolgi piye sih mas,-1,Negatif
2025-06-21,08:03:00,apnan_mlz,0,iku arah sengkaling a mas,0,Netral
2025-06-22,16:37:00,ayah_meysha,0,selisih mending jual kepul tetangga kenal tau rumahnyakalau enak komunikasi,-1,Negatif
2025-06-21,13:42:00,pobb.07,0,jooss polisi,0,Netral
2025-06-21,01:34:00,budyrebot,46,iku sing mari nipu ndek junrejo bangsat,0,Netral
2025-06-21,04:19:00,agus.chicken,0,agus chickengk nok malang thok bos saiki dunia buah online fb tipu barang cod antr tf nomer langsung blokir kru antr bilang e blmmsuk tf e barang naikkn mobil bawa sindikat e,1,Positif
2025-06-21,05:51:00,rikaasaputra,3,polresbatuofficial polresbatu,0,Netral
2025-07-16,13:41:00,alisolshop07,0,sae,0,Netral
2025-06-22,18:11:00,ilham.alhafid,0,lol,0,Netral
2025-07-16,00:40:00,.hnaudio,167,teko reken lek moleh gage lek jalok duwek parkir,1,Positif
2025-07-16,14:44:00,ismedddd,5,embong digawe parkirandibek i parkir ate liwat ora isoki jane embong iku digae lapang parkir rah yokpo,2,Positif
2025-07-16,18:22:00,sugiarno87,6,parkir beli obat murus parkir batu dikitt dikit parkir,0,Netral
2025-07-17,21:02:00,ir6732,3,wali data ktp batu opo batu,-1,Negatif
2025-07-16,13:35:00,sonia_ajhe,1,inti ya jalan raya parkir bikin macet,2,Positif
2025-07-16,12:26:00,imronsyaroni0,12,parkir tau karcis parkir,1,Positif
2025-07-16,00:43:00,sugiantosugiant537,20,batu kota parkir kayak malang sembarang parkir lk iso perintah gwe atur parkir gratis josss,0,Netral
2025-07-16,10:29:00,hnaviary7,4,alahndk pasar sono seng noto parkire gara ganti gate biyen blonjo sono seng nulung natakno blonjoan ngetokno sepeda sak iki,-1,Negatif
2025-07-16,06:06:00,rimaramlan,12,heran penjuru tmp parkir kota batu batu beli parkir kali,0,Netral
2025-07-16,09:54:00,57homestay,6,gelem gate mergo parkir wes asai isi titik titik,-1,Negatif
2025-07-16,05:43:00,kebunpakhasan,4,batu kota ku nemen parkir kabeh kabeh parkir,-1,Negatif
2025-07-15,21:58:00,omatutty,97,parkir kota batu resah,-1,Negatif
2025-07-17,02:38:00,henny.nur,1,kang parkir mbatu makmur kabeh uripe kaet ndekek dah sumpritane wes muni,0,Netral
2025-07-16,12:47:00,m.a.h.a.r.i.s.k.a,2,lek rame parkir dadi kek i karcis tulis nopol eh tibak e karcis e digae maneh nang sepeda e,-1,Negatif
2025-07-16,04:11:00,bukucepatmembaca,3,rapi disiplin nntinya kayak pasar batu parkir,1,Positif
2025-07-16,11:28:00,el_yg04,3,gate parkir pas dekat raya parkir ya ribu parkir batu alun paradise ribu karcis kadang dkasih kadang,7,Positif
2025-07-16,04:54:00,user10409678026563,1,jalan pagi parkir alun bayarkl siang bayarsekarang pagi orang ol gah parkir,2,Positif
2025-07-16,16:03:00,rickyscoot_1,1,parkir pasar isuk sg repot,0,Netral
2025-07-17,11:05:00,binayudawanto,1,kuasa jalanantukan jual gerobak tukang parkir numpang cari rejekimalah sepi tarik parkir,1,Positif
2025-07-16,14:18:00,azamrescu,1,faham dishub parkir ya sesuai papan,3,Positif
2025-07-16,08:07:00,aurellya_luydra_martania,2,parkir alun batu,1,Positif
2025-07-17,10:26:00,susanrudi8,0,suka parkir mbayarsepedaku aman suka pakai gatenggak sono notononggak bantu,1,Positif
2025-07-17,07:48:00,yofeeva,0,takon lembut ya dulur nasib e btc iku yokpo luur nok a sing iso nangani ndek kota batusuwon,1,Positif
2025-07-16,22:40:00,audam5758,0,penak parkir ganesa full jual bts jadi solusi,3,Positif
2025-07-17,00:26:00,i.sherliaazh_,0,iseng hitung tukang parkir panjang jalan diponegoro apotik manfaat lippo plaza total tukang parkirr tiapp henti kang parkirnyaaa,0,Netral
2025-07-18,12:27:00,chachaaku,0,ngene a wes gapopo ganok parkir lek dah hilang gaiso njaluk tanggung nang sopo sopowong nde kne sembarang iso hilang lek ganok seng njogo pora leluasa,-3,Negatif
2025-07-16,08:54:00,ruby.arindi,0,tulisane kayak i susuk i jrene onok sewu pingno entuk piro wes an,-1,Negatif
2025-07-16,11:43:00,deeana_17,0,hasil e parkir e,2,Positif
2025-07-16,11:05:00,hendrixchocyesav3,0,main perintah hasil nya penuh butuh pribadi parkir,1,Positif
2025-07-16,19:17:00,royalshoesbatu,0,jumainn parkir mahal,2,Positif
2025-07-15,21:31:00,agusbrotol6,0,gate iku op e lor,0,Netral
2025-07-16,08:24:00,ibu_canna,0,kartu parkir tulis no plat,1,Positif
2025-06-21,06:18:00,elysatiaraputri6,0,parkir,1,Positif
2025-07-08,21:36:00,adityaroliputra,0,kdm,0,Netral
2025-07-08,21:25:00,ovienyhuda,0,minggu tanggal july kemarin alhamdulillah aman nginep sans hotel ya selecta alhamdulillah aman,3,Positif
2025-07-04,13:03:00,monstiez04,0,pulang kerja kemarin,1,Positif
2025-07-04,15:22:00,aguscahyono9257,0,vidio parkir lawas bosss,1,Positif
2025-07-04,22:06:00,yulianameyryn86,0,ya allah untung selasa rabu rabu malam pulang surabaya ya ampun ya hujan gas kamis,2,Positif
2025-07-04,11:15:00,gemysusyono55,0,opo hubungane karo cafe,0,Netral
2025-07-04,19:32:00,dee18086,0,selecta banjir februari salah banjir pintu masuk hanyut,-2,Negatif
2025-07-04,13:01:00,gebyokkusenpintu,0,masak banjir,0,Netral
2025-07-11,18:52:00,evita.bimasakti,0,rabu kesini eh kamis jadi alhamdulillah selamat,2,Positif
2025-07-10,15:09:00,bukunedini,0,jam,0,Netral
2025-07-13,09:41:00,gengthong0,1,mana tkpnya,0,Netral
2025-07-13,10:21:00,juwita462,1,kerja ya bagus,2,Positif
2025-07-14,23:32:00,gibran.iirawan,0,ooham nduwur e iki yuk,1,Positif
2025-07-13,17:53:00,devisay127,1,mantap,1,Positif
2025-02-19,05:57:00,heeyyviitt,6,ponpes ndi iki lek beritane tmenantekok ponpes kudu onk pelakune pis smpek gelem kongsi te notop ceg up,0,Netral
2025-02-19,16:09:00,user1018782763930,0,mmedia abang,0,Netral
2025-02-18,22:10:00,handbucket,0,lapo atek sembunyi wajahe,0,Netral
2025-02-19,02:49:00,venuzarya,3,maaf up date takut berita jelek sebar berita trsebut takut berita jelek manfaat laku,-4,Negatif
2025-06-03,20:02:00,oktevabusokte,1,keras wujud impi,1,Positif
2024-10-17,17:27:00,bambangsulistiyo783,1,mohon allah doa leluhur,1,Positif
2024-10-12,18:05:00,nanq2kunci,1,shollu alaih,0,Netral
2024-10-30,18:17:00,user746381093,1,cak nur mantap lan berkah,2,Positif
2024-11-27,22:13:00,miati_432,0,asik parkir,2,Positif
2024-10-27,13:50:00,siti.cholifah466,0,ya allah ridho mu kabul doa orang orang hebat meminpin kota batu amanah amin ya robb,3,Positif
2025-06-03,20:02:00,oktevabusokte,0,semangat juang cuan,0,Netral
2025-05-25,09:33:00,ahmadalsodiq,1,mohon ijin argumen warga tulungrejo bumiaji emis minta sumbang rumah rumah warga mohon tertib resah kemarin kasih nominal marah takut ancam aman seluruh wilayah kota batu kerah tertib moga timbang terimakasih,-2,Negatif
2025-05-07,09:33:00,hariani2928,1,alhamdulillaaaah wali wakil kota batu sukses sehat sukses kota batu sae,0,Netral
2025-03-09,17:39:00,mochamadnoercahyo,1,mohon solusi driver ojek online mikrolet gratis pelajaruntuk driver ojol pengaruh mikrolet grtissepi,2,Positif
2025-06-08,12:11:00,ariejayanti,1,sehat wali kota n wali kota terhebatkuh,-2,Negatif
2025-03-09,12:07:00,mutmainah3163,2,tolong tegak atur pasar sesuai zonasi campur kasihan jual lantai zona tutup kalah lantai,1,Positif
2025-03-12,04:18:00,vendy.bams87,1,p wali tolong psr batu adakan timnas biar wrgane senang timnas e sae,0,Netral
2025-03-14,20:14:00,user5721281861305,1,sukses amanah kota batu sae p wal,1,Positif
2025-03-10,15:52:00,jorcy.mark,1,orang batu kritik sinergi budaya orang batu kritik manja gotong royong salam mbatu sae,-2,Negatif
2025-03-10,23:31:00,afdhal8561,1,semangat pakai walibaik walikotamaupun wakil ckk nur saejoooos batu depan moga batu guru angkat pegawai,4,Positif
2025-03-11,22:11:00,ilyasnazaruddin,1,salam santun kagem bpk nurokhman ugi bpk helli mugi batu maju,0,Netral
2025-03-05,15:21:00,heeyyviitt,3,tolong pengelolahan sampahh kota batu atas keliling dah buanyak banget buang sampah sembarang ajar kabupaten banyumas kelola sampah bagus banget,-5,Negatif
2025-03-08,22:44:00,dekenganele,1,nedi tulung tiang batu lare nom nom an buka aken lapang kerja katah sing nganggur lulus sekolah matur nuwun nggih,4,Positif
2024-11-01,12:48:00,lylia_gadis,1,pambangunan jaring jalan kak objek wisata ngadukung akses wargi kak alam,2,Positif
2024-11-01,13:03:00,devi_elina1,0,jaring telekomunikasi anu kuat ngadukung transformasi bisnis,1,Positif
2024-11-01,12:31:00,lea_wanda25,0,infrastruktur anu kuat ngabantukeun akses didik pikeun kabeh,-1,Negatif
2025-07-08,21:06:00,yuliani_bl,1,selamat malam lampu jalan jl trunojoyo songgokerto jl flamboyan arah pom bensin mati barusan celaka tunggal jalan gelap kendara pelosok tabrak pohon mohon tindak lanjut korban terima kasih,-4,Negatif
2025-07-22,07:17:00,okky_andrianfernanda,0,ykpo horeg ruwet saiki liyane saiki ruwet iki hibur wrgane,-2,Negatif
2025-04-04,07:04:00,fikri.thalib,1,mantaaaaaaaaffff sae,0,Netral
2025-04-03,19:30:00,bambangsulistiyo783,1,mugi istikamah mbangun mbatu sae,0,Netral
2025-04-04,07:05:00,fikri.thalib,2,saee,0,Netral
2025-07-15,11:58:00,ortimusmira79,8,mantap moga sesuai tuju cerdas anak bangsa,2,Positif
2025-07-15,19:44:00,jumari8867,2,moga ajar krasan kagak kabur ya,0,Netral
2025-07-17,13:21:00,meflsdh,2,program bagus moga dinsos sasar anak anak masuk kola rakyat,-2,Negatif
2025-07-15,21:42:00,ninik.jawe,1,sip saee,0,Netral
2025-06-13,13:48:00,ayu9802,0,semanggat sae poll,0,Netral
2025-06-12,17:30:00,pakeko.marsit,0,asiap bosq,0,Netral
2025-06-13,17:25:00,prastowo.budi.san,0,pkwali anjur kurang sampah ya solusi sampah gimanaklo sae,-2,Negatif
2025-06-13,18:01:00,pay_viber1,0,moga sae,1,Positif
2025-06-13,11:52:00,mjsb45,0,awal sampah insakallah sae disiplin kerja nyaman,2,Positif
2025-06-13,11:42:00,niki_cakmat,0,mantap wali,1,Positif
2025-06-15,18:15:00,user6013600081802,0,gassss polllll,0,Netral
2025-06-12,20:20:00,jumari8867,0,buang sampah sembarang unjung wisata buang sampah pinggir pinggir jalan,-7,Negatif
2025-06-13,13:18:00,hari.adi521,0,sampah tetangga basah prises pakan kambing mohon bantu pasara wakikita i love batu,-2,Negatif
2025-06-11,19:51:00,bonitasutanto,0,wali,0,Netral
2025-06-13,08:17:00,bambangsulistiyo783,0,pilih pilah olah,-1,Negatif
2025-06-11,15:07:00,yono.wi0,0,semangat p nur tolong sidak jalan patimura trotoar pejal kaki tanam tiang besi,0,Netral
2025-06-11,10:04:00,paesien87,4,buka lowong kerja kota batu walikita rakyat sulit cat kerja,1,Positif
2025-06-12,12:37:00,jojon2314,0,sae cak walisemoga berkah,1,Positif
2025-06-11,17:32:00,widjianto.suseno,0,mantap cak wali kota abah nur,1,Positif
2025-06-11,16:20:00,jascpcco,0,sae cak wali mas wawali mohon dinas kait sadar warga kolaborasi pemdes pilah sampah rumah damping ksm desa bantu tenaga pikir ya salam gintung,4,Positif
2025-06-11,10:42:00,bungapric77,0,betull pakai sae,0,Netral
2025-06-11,16:19:00,titikksn,0,suka,0,Netral
2025-06-11,09:51:00,thalib819,0,ok suka,1,Positif
2025-06-13,19:30:00,jumaiyah466,0,cintaa,0,Netral
2025-06-12,18:42:00,subono639,0,siiap wali pemda kota batu sedia tpa mudah tangan sampah,0,Netral
2025-06-11,10:17:00,eka.anissaa,0,suka banget,1,Positif
2025-06-12,19:22:00,bosedyedy,0,kota batu kota pariwisata tukang parkir henti kena parkir bossss rakyat pussiiiiiiiiinnngggg,-3,Negatif
2025-06-13,07:48:00,wongndeso169,0,macet aplg alun sae p wali,0,Netral
2025-06-11,21:15:00,ubai1979,0,wali sampah pasar among tani gorong tolong cek,-2,Negatif
2025-06-11,16:05:00,nagetenosutiono,0,sae banget,1,Positif
2025-06-11,10:07:00,kembangtanjungg_,0,keep on spiritmbatu sae,0,Netral
2025-06-11,13:06:00,sholikhinkin,0,saesaesae walisiaaaap laksa,0,Netral
2025-06-12,18:34:00,hippam.tirtawijay,0,adem ayem gebrak caak,0,Netral
2025-06-24,16:32:00,joenabilanwar2,0,anak anak betah harap moga lengkap buku bukunyabatusae,-1,Negatif
2025-06-20,20:35:00,nimadefitri,1,mbatu sae joszsz,0,Netral
2025-07-13,19:10:00,abdillah.203,1,ya allah moga sukses dukung bapa semangat jih biar mantul saeeeeer,6,Positif
2025-06-24,01:53:00,nimadefitri,1,kota batu sae keren nyala,-1,Negatif
2025-06-19,13:56:00,edy0161,1,moga bawa nama kota batu sukses kancah nasional,1,Positif
2025-07-14,02:53:00,abdillah.203,1,saeeeeee,0,Netral
2025-07-11,18:43:00,rubiani71,1,berul mantul saeeee pakai,0,Netral
2025-07-02,22:53:00,samz.isammm,1,salam anak kota batu,-2,Negatif
2025-07-03,11:39:00,bambangsulistiyo783,1,manstaps cak n bilyard orang anggap seram,-1,Negatif
2025-07-10,17:00:00,abdillah.203,1,mantap,1,Positif
2025-07-16,12:00:00,rubiani71,0,lucu parkir,1,Positif
2025-07-04,20:19:00,rubiani71,1,banget ya alkohol kurang biar anak kembang kenal alkohol biar anak saeeeeeeeee,0,Netral
2025-07-22,20:09:00,rubiani71,1,mantap batu pimpin plek sibel saeeeeeeeeee,1,Positif
2025-07-20,01:36:00,renita3349,1,saee,0,Netral
2025-07-18,16:06:00,narendro916,1,mantap lugassemoga wali sehat,1,Positif
2025-06-10,06:55:00,eriya_sebela5,19,jabat gebrak sae anteng kaya gubernur,0,Netral
2025-06-10,14:37:00,kidjan4,1,sae sampah tarik ane akeh pengelolahane cak nur buang sampah rumah jadwal,-1,Negatif
2025-06-11,09:47:00,lilik.sofiana,3,sampah plastik urai lingkung malam bakar tunggu biar asap tebal buang sampahsampak urai rumah bakar malam,-3,Negatif
2025-06-24,05:53:00,kurirshinyo,1,sae,0,Netral
2025-06-11,10:22:00,whietapriyantto,1,beli alat banyumas,0,Netral
2025-06-10,08:42:00,wongndeso169,1,alhamdulillah p nur trm kasih moga kemimpinan p nur kembang taman jalan utama got taman trtm macet,4,Positif
2025-06-10,16:38:00,vanboujez,5,dukung programprogram beliau selagi positif kota batu wajib dukung abai negatif fokus halhal positif,0,Netral
2025-06-10,16:52:00,vavianto91,2,ayo realisasi cak program kerja sampean,0,Netral
2025-06-09,21:29:00,entubtawon16,8,pimpin sat set bersih residu sisa akibat bijak masa salah kaprah ayo cak nur sampean solusi selesai sae,-1,Negatif
2025-06-12,12:17:00,achmadkingfast,1,tanyakita mem sampah rumahmalah iur sampah lingkung naeksedangkan tiga buang sampah swastasecara peran perintah ya mana,-3,Negatif
2025-06-11,02:42:00,spo6918,1,iya pakkkksaya petanibyk sampah sungai kecillllpusingggggggg,-1,Negatif
2025-06-11,10:35:00,acid0750,1,gerak cepat tutup tpa tlekung oknum buang sampah sembarang pinggir jalan sungai,-5,Negatif
2025-06-19,09:19:00,muzakkialghifari,1,semangat pakpertahankan prjuangkan tpa engah kasihan kerja,1,Positif
2025-06-11,06:03:00,papaeatta1,1,upaya buang kayak biar rakyat kerja dinas masok tpa,-1,Negatif
2025-06-10,18:32:00,mjsb45,1,salam semangat tinggal usul pkb moga selesai,1,Positif
2025-06-09,21:36:00,thalib819,0,masha allah,1,Positif
2025-06-09,22:26:00,suwarno.papen,1,alhamdulillah mantapsss sehat walikota,1,Positif
2025-06-10,07:33:00,hakam.junaedi,1,daerah orang buang sampah sembarang sungai selokan,-4,Negatif
2025-06-09,23:09:00,ronibatu18,1,sae cak nur,0,Netral
2025-06-10,06:09:00,serieeeeeeeeeee,1,info loker,-1,Negatif
2025-06-10,07:20:00,rumahowi,1,moga habis sampah angkat biar bakar sampah rumah mulu bingung buang sampah mana,-1,Negatif
2025-06-10,06:22:00,siti15432,1,politik moga pikir jalan syaa allah tlekung atas sampah semangat sukses kota batu bersih adem sejuk,-1,Negatif
2025-06-11,22:27:00,koncotani....2,0,mohon fasilitas tpst rw tingkat lurah ajabersih lingkup paksalam temas sae,0,Netral
2025-06-13,05:52:00,alifi_risqi,0,ngene iki sik berat eo ale nyepakne acara iki wis tau ngalami jaman ndisik ngkayani tri b l usul turu nang mae warga,-3,Negatif
2025-06-10,07:28:00,trimo077,0,mantap sippp,1,Positif
2025-06-10,15:36:00,widifarmer,0,sae,0,Netral
2025-07-01,08:36:00,nangxnung,0,ihtiar mugo mbatu langkung sae,0,Netral
2025-06-29,00:55:00,mrpaino2,0,enten,0,Netral
2025-06-11,18:02:00,suryawanhery,1,halo wali nurochmansae tolong alun alun batu dermulen ya baik tahun dbiarkan mangkrak,2,Positif
2025-07-01,17:43:00,azrilalfaro8,182,tuju banteng dj,-1,Negatif
2025-07-02,09:41:00,dianariessendy18,4,respect crew empu supo acara kirab banteng tahun lancar tutup giat suroan disonggoriti apik warga songgoriti jaga aman bersih selesai acara mari lestari budaya banteng embel dj sound sawer,-2,Negatif
2025-07-10,12:11:00,edy0161,1,kota batu lestari budaya lokal tahu seni jaranan desa lomba seni banteng seni reyog desa torongrejolestari budaya lokal biar batu sae,-1,Negatif
2025-07-01,17:50:00,urlove.szaa,27,pokok ojo mberot,0,Netral
2025-07-06,06:29:00,dafa.urrohid,2,tuju,0,Netral
2025-07-05,11:54:00,meru3921,3,lek ndek batu banteng asli dj,0,Netral
2025-07-01,17:33:00,kalimaya_gank,8,pokok duduk banteng dj an,-1,Negatif
2025-07-01,18:59:00,novalpapa,3,arif nuswantoro mola bangkitperlu lestarika kembang kenal banteng dar seni cerita arif budaya junjung,1,Positif
2025-07-02,14:50:00,violaayundaa_,2,tuju banteng joget,-1,Negatif
2025-07-01,15:47:00,azizah98760,83,tuju opo maneh banteng kota batu jaga tradisi musik tradisional tahan,-3,Negatif
2025-07-02,14:07:00,.asiyah8,1,tuju lestari budaya arah anak sekolah banteng bolos sekolah,0,Netral
2025-07-01,18:58:00,adam_wahyyu,4,ya iki banteng sanes dj,0,Netral
2025-07-01,18:23:00,nabillezzz,17,ayo pakkk karnaval bantengannyaa ya,2,Positif
2025-07-07,17:56:00,xycz.akyxzz,1,tuju pokok ora mp pakk,-1,Negatif
2025-07-02,09:18:00,drs.yanto.spd,1,bantenge sangar sing tumpak,1,Positif
2025-07-01,18:11:00,njuntak_,11,tuju pokok mboten mberot,0,Netral
2025-07-01,14:31:00,abidarkas,9,asih usul wawali tamu komplain terang jalan tutup akar pohon tata rapi terimakasih wawali mbatu sae,-1,Negatif
2025-07-01,22:41:00,anisanoviantiii,2,pokok joget mbek sawer,0,Netral
2025-07-04,19:33:00,kajipal_,2,ijin banteng tanggal,-2,Negatif
2025-07-01,16:14:00,nothing417_,1,sae,0,Netral
2025-07-01,18:35:00,niki_cakmat,2,asalamualaikum bapk helli,0,Netral
2025-07-01,19:05:00,iikialip,1,tuju,0,Netral
2025-07-01,18:47:00,depiay20,1,sae e arek,0,Netral
2025-07-01,20:32:00,rafaysaa,1,pokok ojo sono seng nyokot duwek wes,0,Netral
2025-07-01,18:31:00,rubiani71,1,selamat ulang jih ati ya pakai naikin entar jatuh lo saeeeeereee,1,Positif
2025-07-01,17:16:00,suliswanto024,1,tuju pakai,0,Netral
2025-07-01,14:24:00,sugengharianto568,1,uri budaya jawa masok,0,Netral
2025-07-01,15:20:00,jumikridho,1,tuju,0,Netral
2025-07-01,15:57:00,lanange.jagat313,1,banteng nuswantoro,-1,Negatif
2025-07-01,19:48:00,garanganberkelas09,0,tuju pokok guduk dj,0,Netral
2025-06-15,01:14:00,milooriginial,0,saee bagus,0,Netral
2025-06-10,22:14:00,sarahluxs,1,kelola sampah mandiri rt sptnya tekan guna incenerator bantu rt,-1,Negatif
2025-07-01,19:51:00,bayupramanaputra5,0,banteng agustus agenda,-1,Negatif
2025-07-04,10:04:00,husnurrofiq55,0,tuju kang,0,Netral
2025-07-04,07:36:00,paesien87,0,tuju gerakane toto koyok biyen,0,Netral
2025-06-11,15:34:00,danangsoenardono,0,batu kota wisata internasional paris van java batu sae dukung sepenuh,0,Netral
2025-05-25,12:52:00,hari88577,2,tolong sampa jalan metro pinggir jalan,-1,Negatif
2025-05-22,12:48:00,andysutris,3,dek batu kerjo angel,0,Netral
2025-05-22,12:47:00,alfi.cantika8,1,wali wakil tolong pintu gerbang kota wisata batu desa pendem tolong benah desa pendem pintu gerbang kota batu sae,-2,Negatif
2025-05-22,13:16:00,sch22066,1,buka lowong kerja warga mbatukarena kerja mbatu kerja mbatu,3,Positif
2025-05-22,16:52:00,isaroh940,0,saee,0,Netral
2025-05-22,12:49:00,alfi.cantika8,0,benah apdet sentuh wali,0,Netral
2025-06-08,00:23:00,hakam.junaedi,0,orang desa buang sampah lapang,-1,Negatif
2025-06-05,07:31:00,joenabilanwar2,0,alhamdulillah tempat pilih sampah jalan sampah organik anorganik bank sampah bawa manfaat,-3,Negatif
2025-06-04,21:36:00,bambangsulistiyo783,1,batu darurat sampah butuh sadar masyarakat pilih memilahdan jadi limbah sampah berkah,-3,Negatif
2025-06-04,23:33:00,jonojono316,1,moga cepat selesai sampah,0,Netral
2025-06-04,21:32:00,andrebagus24,1,saeee,0,Netral
2025-07-19,11:33:00,user2623170920209,2,wouw wouw,0,Netral
2025-07-20,17:31:00,kii_princess,1,bagus ya,1,Positif
2025-07-20,13:21:00,nora_racmadani,1,masyaallah,0,Netral
2025-07-18,16:07:00,pujiatir3,1,anggrek ya bagus,1,Positif
2025-07-20,18:30:00,nafsy_68,1,keren dedeksmg tular sukses njeh insya allah batu pengin mampir,1,Positif
2025-06-27,14:26:00,iisbt8,1,keren wali,0,Netral
2025-07-19,02:20:00,mbaktitiek1,1,sae sukses amin,1,Positif
2025-06-03,12:32:00,nimadefitri,4,keren anggrek mas adek sukses ya terima kasih wali kota batu dukung karya anggrek pt orchid varian dendrobium prabowo subianto mbatu sae,4,Positif
2025-06-30,16:39:00,felisha.aulia1,1,tolong anak butuh kerja anak buka usaha tolong paksy dukung wawali,-1,Negatif
